Test URL (url),Report Suite (rs),Status Code (status),Page Name (pageName),Site Section (ch),Server (server),Hit Type (v1),Timestamp (v2),Pageview ID (v3),Adobe Analytics ID (v5),Google Analytics ID (v6),Page Domain (v14),Page Path (v15),Page Height (v19),Page Percent Viewed (v20),Procore ID (v35),Procore User Type (v36),Tab Focus Count (v41),Form ID (v50),Form Inputs (v51),Form Input Count (v52),Form Selected Count (v53),Chat Online (v55),Chat Team Available (v56),Chat Visible (v57),Chat Covnersation ID (v58),Chat Playbook ID (v59),Chat Campaign ID (v60),Form Errors (c14),Form Interaction Path (c16),Forms On Page (c17),Redirect Timing (event1),App cache Timing (event2),DNS Timing (event3),TCP Timing (event4),Request Timing (event5),Response Timing (event6),Processing Timing (event7),On Load Timing (event8),Page Load Timing (event9),Page Scrolled 10% (event10),Page Scrolled 25% (event11),Page Scrolled 50% (event12),Page Scrolled 75% (event13),Page Scrolled 95% (event14),Page Scrolled 100% (event15),Tab Click (event17),Form Start (event20),Form Complete (event21),Form Error Count (event22),Form Selected Count (event23),Sidebar Opened (event34),Sidebar Closed (event35),Playbook Clicked (event36),Playbook Dismissed (event37),Conversation Started (event38),Message Sent (event39),Message Receieved (event40),Email Captured (event41),Phone Captured (event42),Meeting Requested (event43),Meeting Booked (event44),Forms On Page (event45)
https://stg.procore.com/en-ca/demo,procorestaging,200,stg.procore.com|CA|Marketing|Demo,Marketing|Demo,stg.procore.com,Before Unload,2019-07-31T10:30:23.928-07:00,4522457091,03759229316241837563377248437565792649,1436868568.1564593685,stg.procore.com,/en-ca/demo,2793,68,testid-1234567890,Customer/Collaborator,,,,,,Online,Available,Visible,,,,,,4876|1295,3,1,1,1,148,1,1247,4,1429,1,1,1,,,,,,,,,,,,,,,,,,,,2
https://stg.procore.com/en-ca/demo?nb-transaction-token=NBPOE-TXN-5d41d02fd5474&nb-confirmation-token=4eac7e0830d07b44c37a40965050292a&nb-result=valid&FirstName=Josh&LastName=Bradley&Email=joshua.bradley%2Badobetest%40procore.com&Phone=1234567890&Company=Procore&Country=Bahamas&utm_campaign__c=&utm_content__c=&utm_medium__c=&utm_source__c=&utm_term__c=&formid=4876&munchkinId=788-HIQ-636&gAClientID=,procorestaging,200,stg.procore.com|CA|Marketing|Demo,Marketing|Demo,stg.procore.com,Before Unload,2019-07-31T10:30:25.969-07:00,2577902394,03759229316241837563377248437565792649,1436868568.1564593685,stg.procore.com,/en-ca/demo,2747,22,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,2,1,1,1,665,56,1308,6,1995,1,,,,,,,,,,,,,,,,,,,,,,
https://stg.procore.com/en-ca/safety-qualified,procorestaging,200,stg.procore.com|CA|Resource|Safety Qualified,Resource|Safety Qualified,stg.procore.com,Before Unload,2019-07-31T10:30:28.260-07:00,1675087646,03759229316241837563377248437565792649,1436868568.1564593685,stg.procore.com,/en-ca/safety-qualified,8103,7,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,3609|1295,3,1,1,1,470,69,1447,9,1993,,,,,,,,,,,,,,,,,,,,,,,2
https://stg.procore.com/en-ca/demo,procorestaging,200,stg.procore.com|CA|Marketing|Demo,Marketing|Demo,stg.procore.com,Before Unload,2019-07-31T10:30:31.497-07:00,2287978840,03759229316241837563377248437565792649,1436868568.1564593685,stg.procore.com,/en-ca/demo,2747,68,testid-1234567890,Customer/Collaborator,,4876,FirstName|LastName|Email|Phone|Company|Country|gDPRFormsConsent,7,+4,Online,Available,Visible,,,,,FirstName|LastName|Phone|Company,4876|1295,2,1,1,1,288,72,1338,6,1709,1,1,1,,,,,1,,,4,,,,,,,,,,,,2
https://stg.procore.com/en-ca/subcontractors,procorestaging,200,stg.procore.com|CA|Solution|Subcontractors,Solution|Subcontractors,stg.procore.com,Before Unload,2019-07-31T10:30:33.889-07:00,9278595072,03759229316241837563377248437565792649,1436868568.1564593685,stg.procore.com,/en-ca/subcontractors,8724,7,testid-1234567890,Customer/Collaborator,,,,,,Online,Available,Visible,,,,,,1295,1,1,1,1,433,71,1505,9,1959,,,,,,,,,,,,,,,,,,,,,,,1
https://stg.procore.com/en-ca/subs-demo,procorestaging,200,stg.procore.com|CA|Marketing|Subs Demo,Marketing|Subs Demo,stg.procore.com,Before Unload,2019-07-31T10:30:35.568-07:00,7102541825,03759229316241837563377248437565792649,1436868568.1564593685,stg.procore.com,/en-ca/subs-demo,2642,23,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,4876|1295,1,1,1,1,255,2,1246,6,1525,1,,,,,,,,,,,,,,,,,,,,,,2
https://stg.procore.com/en-ca/webinars,procorestaging,200,stg.procore.com|CA|Resource|Webinars|Overview,Resource|Webinars|Overview,stg.procore.com,Before Unload,2019-07-31T10:30:37.434-07:00,9223676522,03759229316241837563377248437565792649,1436868568.1564593685,stg.procore.com,/en-ca/webinars,19825,3,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,1295|adb-912867820,1,1,1,1,496,78,1193,4,1707,,,,,,,,,,,,,,,,,,,,,,,2
https://stg.procore.com/en-ca/workshops,procorestaging,200,stg.procore.com|CA|Event|Workshops,Event|Workshops,stg.procore.com,Before Unload,2019-07-31T10:30:38.988-07:00,9578331512,03759229316241837563377248437565792649,1436868568.1564593685,stg.procore.com,/en-ca/workshops,1661,36,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,1295,1,1,1,1,405,2,967,6,1399,1,1,,,,,,,,,,,,,,,,,,,,,1
https://stg.procore.com/en-gb,procorestaging,200,stg.procore.com|GB|Home,Home,stg.procore.com,Before Unload,2019-07-31T10:30:42.214-07:00,9952016003,03759229316241837563377248437565792649,1436868568.1564593685,stg.procore.com,/en-gb,7306,100,testid-1234567890,Customer/Collaborator,,,,,,Online,Available,Visible,,,,,,1295,1,1,1,1,546,71,1710,9,2321,1,1,1,1,1,1,,,,,,,,,,,,,,,,,1
https://stg.procore.com/en-gb/demo,procorestaging,200,stg.procore.com|GB|Marketing|Demo,Marketing|Demo,stg.procore.com,Before Unload,2019-07-31T10:30:47.56-07:00,7327894868,03759229316241837563377248437565792649,1436868568.1564593685,stg.procore.com,/en-gb/demo,2779,68,testid-1234567890,Customer/Collaborator,,,,,,Online,Available,Visible,,,,,,4876|1295,3,1,1,1,350,1,1355,6,1729,1,1,1,,,,,,,,,,,,,,,,,,,,2
https://stg.procore.com/en-gb/demo?nb-transaction-token=NBPOE-TXN-5d41d04701a20&nb-confirmation-token=670666f68469ebfc03f279ed1994a35c&nb-result=valid&FirstName=Josh&LastName=Bradley&Email=joshua.bradley%2Badobetest%40procore.com&Phone=1234567890&Company=Procore&Country=Bahamas&utm_campaign__c=&utm_content__c=&utm_medium__c=&utm_source__c=&utm_term__c=&formid=4876&munchkinId=788-HIQ-636&gAClientID=,procorestaging,200,stg.procore.com|GB|Marketing|Demo,Marketing|Demo,stg.procore.com,Before Unload,2019-07-31T10:30:49.464-07:00,6252451861,03759229316241837563377248437565792649,1436868568.1564593685,stg.procore.com,/en-gb/demo,2733,22,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,2,1,1,1,800,97,1538,6,2358,1,,,,,,,,,,,,,,,,,,,,,,
https://stg.procore.com/en-gb/about,procorestaging,200,stg.procore.com|GB|Company|About,Company|About,stg.procore.com,Before Unload,2019-07-31T10:30:51.691-07:00,6099484560,03759229316241837563377248437565792649,1436868568.1564593685,stg.procore.com,/en-gb/about,7117,8,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,1295,1,1,1,1,417,61,1503,4,1987,,,,,,,,,,,,,,,,,,,,,,,1
https://stg.procore.com/en-gb/demo,procorestaging,200,stg.procore.com|GB|Marketing|Demo,Marketing|Demo,stg.procore.com,Before Unload,2019-07-31T10:30:54.880-07:00,7757225601,03759229316241837563377248437565792649,1436868568.1564593685,stg.procore.com,/en-gb/demo,2733,68,testid-1234567890,Customer/Collaborator,,4876,FirstName|LastName|Email|Phone|Company|Country|gDPRFormsConsent,7,+4,Online,Available,Visible,,,,,FirstName|LastName|Phone|Company,4876|1295,2,1,1,1,301,77,1349,5,1719,1,1,1,,,,,1,,,4,,,,,,,,,,,,2
https://stg.procore.com/en-gb/blueprint,procorestaging,200,stg.procore.com|GB|Resource|Blueprint,Resource|Blueprint,stg.procore.com,Before Unload,2019-07-31T10:30:57.162-07:00,7382435654,03759229316241837563377248437565792649,1436868568.1564593685,stg.procore.com,/en-gb/blueprint,7571,8,testid-1234567890,Customer/Collaborator,,,,,,Online,Available,Visible,,,,,,1295,1,1,1,1,454,86,1346,9,1823,,,,,,,,,,,,,,,,,,,,,,,1
https://stg.procore.com/en-gb/buildersclub,procorestaging,200,stg.procore.com|GB|Resource|Builders Club,Resource|Builders Club,stg.procore.com,Before Unload,2019-07-31T10:30:59.341-07:00,8298280786,03759229316241837563377248437565792649,1436868568.1564593685,stg.procore.com,/en-gb/buildersclub,3945,15,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,1295,2,1,1,1,409,1,1335,8,1771,1,,,,,,,,,,,,,,,,,,,,,,1
https://stg.procore.com/en-gb/certification,procorestaging,200,stg.procore.com|GB|Resource|Certification,Resource|Certification,stg.procore.com,Before Unload,2019-07-31T10:31:01.474-07:00,5222380415,03759229316241837563377248437565792649,1436868568.1564593685,stg.procore.com,/en-gb/certification,6161,10,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,1228|1295,1,1,1,1,483,1,1475,6,1983,1,,,,,,,,,,,,,,,,,,,,,,2
https://stg.procore.com/en-gb/construction-financials,procorestaging,200,stg.procore.com|GB|Product|Construction Financials|Overview,Product|Construction Financials|Overview,stg.procore.com,Before Unload,2019-07-31T10:31:05.700-07:00,9618957080,03759229316241837563377248437565792649,1436868568.1564593685,stg.procore.com,/en-gb/construction-financials,5892,10,testid-1234567890,Customer/Collaborator,,,,,,Online,Available,Visible,,,,,,1295,1,1,1,1,603,40,3228,7,3854,1,,,,,,,,,,,,,,,,,,,,,,1
https://stg.procore.com/en-gb/construction-financials/accounting-integrations,procorestaging,200,stg.procore.com|GB|Product|Construction Financials|Accounting Integrations,Product|Construction Financials|Accounting Integrations,stg.procore.com,Before Unload,2019-07-31T10:31:08.213-07:00,4904063096,03759229316241837563377248437565792649,1436868568.1564593685,stg.procore.com,/en-gb/construction-financials/accounting-integrations,8928,7,testid-1234567890,Customer/Collaborator,,,,,,Online,Available,Visible,,,,,,1295,1,1,1,1,455,73,1426,7,1924,,,,,,,,,,,,,,,,,,,,,,,1
https://stg.procore.com/en-gb/demo,procorestaging,200,stg.procore.com|GB|Marketing|Demo,Marketing|Demo,stg.procore.com,Before Unload,2019-07-31T10:31:12.989-07:00,1740791893,03759229316241837563377248437565792649,1436868568.1564593685,stg.procore.com,/en-gb/demo,2779,68,testid-1234567890,Customer/Collaborator,,,,,,Online,Available,Visible,,,,,,4876|1295,3,1,1,1,428,75,1469,5,1918,1,1,1,,,,,,,,,,,,,,,,,,,,2
https://stg.procore.com/en-gb/demo?nb-transaction-token=NBPOE-TXN-5d41d060e53f7&nb-confirmation-token=6dc97e1ee4a3712320efe10b281f2d97&nb-result=valid&FirstName=Josh&LastName=Bradley&Email=joshua.bradley%2Badobetest%40procore.com&Phone=1234567890&Company=Procore&Country=Bahamas&utm_campaign__c=&utm_content__c=&utm_medium__c=&utm_source__c=&utm_term__c=&formid=4876&munchkinId=788-HIQ-636&gAClientID=,procorestaging,200,stg.procore.com|GB|Marketing|Demo,Marketing|Demo,stg.procore.com,Before Unload,2019-07-31T10:31:15.496-07:00,3057020146,03759229316241837563377248437565792649,1436868568.1564593685,stg.procore.com,/en-gb/demo,2733,22,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,4876|1295,3,1,1,1,634,80,1528,12,2190,1,,,,,,,,,,,,,,,,,,,,,,2
https://stg.procore.com/en-gb/continuing-education,procorestaging,200,stg.procore.com|GB|Resource|Continuing Education,Resource|Continuing Education,stg.procore.com,Before Unload,2019-07-31T10:31:18.63-07:00,9732172438,03759229316241837563377248437565792649,1436868568.1564593685,stg.procore.com,/en-gb/continuing-education,3941,100,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,1295,3,1,1,1,454,1,1469,5,1997,1,1,1,1,1,1,,,,,,,,,,,,,,,,,1
https://stg.procore.com/en-gb/demo,procorestaging,200,stg.procore.com|GB|Marketing|Demo,Marketing|Demo,stg.procore.com,Before Unload,2019-07-31T10:31:21.484-07:00,4061436776,03759229316241837563377248437565792649,1436868568.1564593685,stg.procore.com,/en-gb/demo,2733,68,testid-1234567890,Customer/Collaborator,,4876,FirstName|LastName|Email|Phone|Company|Country|gDPRFormsConsent,7,+4,Online,Available,Visible,,,,,FirstName|LastName|Phone|Company,4876|1295,3,1,1,1,166,2,1534,7,1778,1,1,1,,,,,1,,,4,,,,,,,,,,,,2
https://stg.procore.com/en-gb/demo,procorestaging,200,stg.procore.com|GB|Marketing|Demo,Marketing|Demo,stg.procore.com,Before Unload,2019-07-31T10:31:23.639-07:00,6607687626,03759229316241837563377248437565792649,1436868568.1564593685,stg.procore.com,/en-gb/demo,2733,85,testid-1234567890,Customer/Collaborator,,,,,,Online,Available,Visible,,,,,,4876|1295,2,1,1,1,284,73,1343,7,1649,1,1,1,1,,,,,,,,,,,,,,,,,,,2
https://stg.procore.com/en-gb/engineering,procorestaging,200,stg.procore.com|GB|Company|Engineering,Company|Engineering,stg.procore.com,Before Unload,2019-07-31T10:31:26.933-07:00,9330015537,03759229316241837563377248437565792649,1436868568.1564593685,stg.procore.com,/en-gb/engineering,19272,100,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,2,1,1,1,493,76,2221,9,2739,1,1,1,1,1,1,,,,,,,,,,,,,,,,,
https://stg.procore.com/en-gb/events,procorestaging,200,stg.procore.com|GB|Event|Industry Events,Event|Industry Events,stg.procore.com,Before Unload,2019-07-31T10:31:29.59-07:00,1984283537,03759229316241837563377248437565792649,1436868568.1564593685,stg.procore.com,/en-gb/events,870,69,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,1295,1,1,1,1,449,1,1484,5,1952,1,1,1,,,,,,,,,,,,,,,,,,,,1
https://stg.procore.com/en-gb/field-productivity,procorestaging,200,stg.procore.com|GB|Product|Field Productivity|Overview,Product|Field Productivity|Overview,stg.procore.com,Before Unload,2019-07-31T10:31:31.321-07:00,5597807826,03759229316241837563377248437565792649,1436868568.1564593685,stg.procore.com,/en-gb/field-productivity,3396,18,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,1295,2,1,1,1,668,1,1422,4,2110,1,,,,,,,,,,,,,,,,,,,,,,1
https://stg.procore.com/en-gb/field-productivity/crews,procorestaging,200,stg.procore.com|GB|Product|Field Productivity|Crews,Product|Field Productivity|Crews,stg.procore.com,Before Unload,2019-07-31T10:31:33.304-07:00,1613867189,03759229316241837563377248437565792649,1436868568.1564593685,stg.procore.com,/en-gb/field-productivity/crews,3150,19,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,1295,1,1,1,1,414,1,1351,4,1829,1,,,,,,,,,,,,,,,,,,,,,,1
https://stg.procore.com/en-gb/innovation-lab,procorestaging,200,stg.procore.com|GB|Event|Innovation Lab,Event|Innovation Lab,stg.procore.com,Before Unload,2019-07-31T10:31:35.278-07:00,4901049219,03759229316241837563377248437565792649,1436868568.1564593685,stg.procore.com,/en-gb/innovation-lab,6081,10,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,1213|1295,1,1,1,1,255,1,1535,6,1812,1,,,,,,,,,,,,,,,,,,,,,,2
https://stg.procore.com/en-gb/jobs,procorestaging,200,stg.procore.com|GB|Company|Jobs,Company|Jobs,stg.procore.com,Before Unload,2019-07-31T10:31:38.39-07:00,7481941383,03759229316241837563377248437565792649,1436868568.1564593685,stg.procore.com,/en-gb/jobs,4349,14,testid-1234567890,Customer/Collaborator,,,,,,Online,Available,Visible,,,,,,1295,2,1,1,1,411,1,1880,8,2345,1,,,,,,,,,,,,,,,,,,,,,,1
https://stg.procore.com/en-gb/jobs/benefits,procorestaging,200,stg.procore.com|GB|Company|Jobs|Benefits,Company|Jobs|Benefits,stg.procore.com,Before Unload,2019-07-31T10:31:39.928-07:00,7319107235,03759229316241837563377248437565792649,1436868568.1564593685,stg.procore.com,/en-gb/jobs/benefits,4388,14,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,1295,1,1,1,1,422,88,1299,4,1742,1,,,,,,,,,,,,,,,,,,,,,,1
https://stg.procore.com/en-gb/jobs/openings,procorestaging,200,stg.procore.com|GB|Company|Jobs|Openings,Company|Jobs|Openings,stg.procore.com,Before Unload,2019-07-31T10:31:42.344-07:00,8738392520,03759229316241837563377248437565792649,1436868568.1564593685,stg.procore.com,/en-gb/jobs/openings,18475,3,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,1295,1,1,1,1,538,80,1543,6,2129,,,,,,,,,,,,,,,,,,,,,,,1
https://stg.procore.com/en-gb/demo,procorestaging,200,stg.procore.com|GB|Marketing|Demo,Marketing|Demo,stg.procore.com,Before Unload,2019-07-31T10:31:45.518-07:00,5787482825,03759229316241837563377248437565792649,1436868568.1564593685,stg.procore.com,/en-gb/demo,2733,68,testid-1234567890,Customer/Collaborator,,4876,FirstName|LastName|Email|Phone|Company|Country|gDPRFormsConsent,7,+4,Online,Available,Visible,,,,,FirstName|LastName|Phone|Company,4876|1295,2,1,1,1,322,84,1370,6,1773,1,1,1,,,,,1,,,4,,,,,,,,,,,,2
https://stg.procore.com/en-gb/jobs/openings/1056317,procorestaging,200,stg.procore.com|US|Company|Jobs|Openings|1056317,Company|Jobs|Openings|1056317,stg.procore.com,Before Unload,2019-07-31T10:31:48.693-07:00,8144471534,03759229316241837563377248437565792649,1436868568.1564593685,stg.procore.com,/en-gb/jobs/openings/1056317,10674,6,testid-1234567890,Customer/Collaborator,,,,,,Online,Available,Visible,,,,,,1295,1,1,1,1,486,1,2166,7,2675,,,,,,,,,,,,,,,,,,,,,,,1
https://stg.procore.com/en-gb/jobs/sales,procorestaging,200,stg.procore.com|GB|Company|Jobs|Sales,Company|Jobs|Sales,stg.procore.com,Before Unload,2019-07-31T10:31:51.699-07:00,8898057251,03759229316241837563377248437565792649,1436868568.1564593685,stg.procore.com,/en-gb/jobs/sales,4460,100,testid-1234567890,Customer/Collaborator,,,,,,Online,Available,Visible,,,,,,1295,1,1,1,1,402,1,1582,6,2007,1,1,1,1,1,1,,,,,,,,,,,,,,,,,1
https://stg.procore.com/en-gb/demo,procorestaging,200,stg.procore.com|GB|Marketing|Demo,Marketing|Demo,stg.procore.com,Before Unload,2019-07-31T10:31:56.231-07:00,5918929564,03759229316241837563377248437565792649,1436868568.1564593685,stg.procore.com,/en-gb/demo,2779,68,testid-1234567890,Customer/Collaborator,,,,,,Online,Available,Visible,,,,,,4876|1295,4,1,1,1,286,71,1447,6,1756,1,1,1,,,,,,,,,,,,,,,,,,,,2
https://stg.procore.com/en-gb/demo?nb-transaction-token=NBPOE-TXN-5d41d08c27922&nb-confirmation-token=9fa6b88c9b8438897a88f81ba6ed4e08&nb-result=valid&FirstName=Josh&LastName=Bradley&Email=joshua.bradley%2Badobetest%40procore.com&Phone=1234567890&Company=Procore&Country=Bahamas&utm_campaign__c=&utm_content__c=&utm_medium__c=&utm_source__c=&utm_term__c=&formid=4876&munchkinId=788-HIQ-636&gAClientID=,procorestaging,200,stg.procore.com|GB|Marketing|Demo,Marketing|Demo,stg.procore.com,Before Unload,2019-07-31T10:31:58.445-07:00,7528076299,03759229316241837563377248437565792649,1436868568.1564593685,stg.procore.com,/en-gb/demo,2733,22,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,2,1,1,1,634,65,1510,6,2165,1,,,,,,,,,,,,,,,,,,,,,,
https://stg.procore.com/en-gb/legal,procorestaging,200,stg.procore.com|GB|Company|Legal|Overview,Company|Legal|Overview,stg.procore.com,Before Unload,2019-07-31T10:32:01.443-07:00,7802243395,03759229316241837563377248437565792649,1436868568.1564593685,stg.procore.com,/en-gb/legal,1450,41,testid-1234567890,Customer/Collaborator,,,,,,Online,Available,Visible,,,,,,1295,1,1,1,1,444,1,1667,8,2182,1,1,,,,,,,,,,,,,,,,,,,,,1
https://stg.procore.com/en-gb/demo,procorestaging,200,stg.procore.com|GB|Marketing|Demo,Marketing|Demo,stg.procore.com,Before Unload,2019-07-31T10:32:06.107-07:00,9745729584,03759229316241837563377248437565792649,1436868568.1564593685,stg.procore.com,/en-gb/demo,2779,68,testid-1234567890,Customer/Collaborator,,,,,,Online,Available,Visible,,,,,,4876|1295,4,1,1,1,307,81,1615,5,1945,1,1,1,,,,,,,,,,,,,,,,,,,,2
https://stg.procore.com/en-gb/demo?nb-transaction-token=NBPOE-TXN-5d41d0960cbd9&nb-confirmation-token=08059b6080f26bb5200d4d6e47f6b7a5&nb-result=valid&FirstName=Josh&LastName=Bradley&Email=joshua.bradley%2Badobetest%40procore.com&Phone=1234567890&Company=Procore&Country=Bahamas&utm_campaign__c=&utm_content__c=&utm_medium__c=&utm_source__c=&utm_term__c=&formid=4876&munchkinId=788-HIQ-636&gAClientID=,procorestaging,200,stg.procore.com|GB|Marketing|Demo,Marketing|Demo,stg.procore.com,Before Unload,2019-07-31T10:32:09.153-07:00,9329092082,03759229316241837563377248437565792649,1436868568.1564593685,stg.procore.com,/en-gb/demo,2733,22,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,3,1,1,1,810,41,2161,6,2993,1,,,,,,,,,,,,,,,,,,,,,,
https://stg.procore.com/en-gb/legal/api-terms-and-conditions,procorestaging,200,stg.procore.com|GB|Company|Legal|Api Terms And Conditions,Company|Legal|Api Terms And Conditions,stg.procore.com,Before Unload,2019-07-31T10:32:11.464-07:00,3241514572,03759229316241837563377248437565792649,1436868568.1564593685,stg.procore.com,/en-gb/legal/api-terms-and-conditions,22098,3,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,1295,5,1,1,1,460,76,1615,5,2147,,,,,,,,,,,,,,,,,,,,,,,1
https://stg.procore.com/en-gb/partners?utm_medium=Social&utm_source=LinkedIn&utm_campaign=BRD&utm_term=Organic&utm_content=Jobsite_Constructions-up-and-coming-tech,procorestaging,200,stg.procore.com|GB|Resource|Partners,Resource|Partners,stg.procore.com,Before Unload,2019-07-31T10:32:14.446-07:00,2433595274,03759229316241837563377248437565792649,1436868568.1564593685,stg.procore.com,/en-gb/partners,5731,10,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,1225|1295,2,1,1,1,532,2,1853,7,2455,1,,,,,,,,,,,,,,,,,,,,,,2
https://stg.procore.com/en-gb/platform,procorestaging,200,stg.procore.com|GB|Product|Platform|Overview,Product|Platform|Overview,stg.procore.com,Before Unload,2019-07-31T10:32:17.110-07:00,7757066559,03759229316241837563377248437565792649,1436868568.1564593685,stg.procore.com,/en-gb/platform,4827,100,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,1295,2,1,1,1,397,1,1822,5,2241,1,1,1,1,1,1,,,,,,,,,,,,,,,,,1
https://stg.procore.com/en-gb/press,procorestaging,200,stg.procore.com|GB|Company|Press|Overview,Company|Press|Overview,stg.procore.com,Before Unload,2019-07-31T10:32:19.532-07:00,2442912386,03759229316241837563377248437565792649,1436868568.1564593685,stg.procore.com,/en-gb/press,13898,4,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,1295,1,1,1,1,457,70,1587,5,2154,,,,,,,,,,,,,,,,,,,,,,,1
https://stg.procore.com/en-gb/demo,procorestaging,200,stg.procore.com|GB|Marketing|Demo,Marketing|Demo,stg.procore.com,Before Unload,2019-07-31T10:32:23.885-07:00,5899236236,03759229316241837563377248437565792649,1436868568.1564593685,stg.procore.com,/en-gb/demo,2779,68,testid-1234567890,Customer/Collaborator,,,,,,Online,Available,Visible,,,,,,4876|1295,2,1,1,1,321,88,1680,4,2093,1,1,1,,,,,,,,,,,,,,,,,,,,2
https://stg.procore.com/en-gb/demo?nb-transaction-token=NBPOE-TXN-5d41d0a7cc0e4&nb-confirmation-token=d9a8cf1260df622ada2fd336b463ea19&nb-result=valid&FirstName=Josh&LastName=Bradley&Email=joshua.bradley%2Badobetest%40procore.com&Phone=1234567890&Company=Procore&Country=Bahamas&utm_campaign__c=&utm_content__c=&utm_medium__c=&utm_source__c=&utm_term__c=&formid=4876&munchkinId=788-HIQ-636&gAClientID=,procorestaging,200,stg.procore.com|GB|Marketing|Demo,Marketing|Demo,stg.procore.com,Before Unload,2019-07-31T10:32:26.263-07:00,4864569441,03759229316241837563377248437565792649,1436868568.1564593685,stg.procore.com,/en-gb/demo,2733,22,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,2,1,1,1,616,72,1692,5,2327,1,,,,,,,,,,,,,,,,,,,,,,
https://stg.procore.com/en-gb/press/habitat-for-humanity-and-procore-partner-for-a-brush-with-kindness,procorestaging,200,stg.procore.com|GB|Company|Press|Habitat For Humanity And Procore Partner For A Brush With Kindness,Company|Press|Habitat For Humanity And Procore Partner For A Brush With Kindness,stg.procore.com,Before Unload,2019-07-31T10:32:28.633-07:00,3497420611,03759229316241837563377248437565792649,1436868568.1564593685,stg.procore.com,/en-gb/press/habitat-for-humanity-and-procore-partner-for-a-brush-with-kindness,3135,19,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,1295,1,1,1,1,405,2,1527,5,2216,1,,,,,,,,,,,,,,,,,,,,,,1
https://stg.procore.com/en-gb/press/procore-acquires-bimanywhere,procorestaging,200,stg.procore.com|GB|Company|Press|Procore Acquires Bimanywhere,Company|Press|Procore Acquires Bimanywhere,stg.procore.com,Before Unload,2019-07-31T10:32:31.337-07:00,7691256398,03759229316241837563377248437565792649,1436868568.1564593685,stg.procore.com,/en-gb/press/procore-acquires-bimanywhere,2791,100,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,1295,1,1,1,1,406,1,1538,5,2020,1,1,1,1,1,1,,,,,,,,,,,,,,,,,1
https://stg.procore.com/en-gb/demo,procorestaging,200,stg.procore.com|GB|Marketing|Demo,Marketing|Demo,stg.procore.com,Before Unload,2019-07-31T10:32:33.82-07:00,1353175623,03759229316241837563377248437565792649,1436868568.1564593685,stg.procore.com,/en-gb/demo,2194,,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,3,1,1,1,292,71,-1564594351939,1,-1564594351578,,,,,,,,,,,,,,,,,,,,,,,
https://stg.procore.com/en-gb/project-management,procorestaging,200,stg.procore.com|GB|Product|Project Management|Overview,Product|Project Management|Overview,stg.procore.com,Before Unload,2019-07-31T10:32:35.691-07:00,6531455436,03759229316241837563377248437565792649,1436868568.1564593685,stg.procore.com,/en-gb/project-management,4641,13,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,1295,1,1,1,1,271,1,1996,5,2298,1,,,,,,,,,,,,,,,,,,,,,,1
https://stg.procore.com/en-gb/demo,procorestaging,200,stg.procore.com|GB|Marketing|Demo,Marketing|Demo,stg.procore.com,Before Unload,2019-07-31T10:32:38.873-07:00,8544672690,03759229316241837563377248437565792649,1436868568.1564593685,stg.procore.com,/en-gb/demo,2733,68,testid-1234567890,Customer/Collaborator,,4876,FirstName|LastName|Email|Phone|Company|Country|gDPRFormsConsent,7,+4,Online,Available,Visible,,,,,FirstName|LastName|Phone|Company,4876|1295,2,1,1,1,315,60,1757,5,2146,1,1,1,,,,,1,,,4,,,,,,,,,,,,2
